ASV_numbers,domain,phylum,class,order,family,genus,species
ASV_20139,Eukaryota,Ascomycota,NA,Ascomycota_ord_Incertae_sedis,Ascomycota_fam_Incertae_sedis,Ascomycota_gen_Incertae_sedis,Ascomycota_sp
ASV_20140,NA,NA,NA,NA,NA,NA,NA
ASV_20141,NA,NA,NA,NA,NA,NA,NA
ASV_20142,NA,NA,NA,NA,NA,NA,NA
ASV_20143,Eukaryota,Basidiomycota,NA,Tremellomycetes_ord_Incertae_sedis,Tremellomycetes_fam_Incertae_sedis,Tremellomycetes_gen_Incertae_sedis,Tremellomycetes_sp
ASV_20144,Eukaryota,Basidiomycota,NA,NA,NA,NA,NA
ASV_20145,NA,NA,NA,NA,NA,NA,NA
ASV_20146,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_20147,Eukaryota,Basidiomycota,NA,Agaricales,Strophariaceae,Tubaria,Tubaria_furfuracea
ASV_20148,NA,NA,NA,NA,NA,NA,NA
ASV_20149,Eukaryota,Ascomycota,NA,Pezizomycotina_ord_Incertae_sedis,Pezizomycotina_fam_Incertae_sedis,Pezizomycotina_gen_Incertae_sedis,Pezizomycotina_sp
ASV_20150,NA,NA,NA,NA,NA,NA,NA
ASV_20151,Eukaryota,Ascomycota,NA,Pezizomycotina_ord_Incertae_sedis,Pezizomycotina_fam_Incertae_sedis,Pezizomycotina_gen_Incertae_sedis,Pezizomycotina_sp
ASV_20152,Eukaryota,Basidiomycota,NA,Filobasidiales,Piskurozymaceae,Piskurozyma,Piskurozyma_silvicola
ASV_20153,NA,NA,NA,NA,NA,NA,NA
ASV_20154,NA,NA,NA,NA,NA,NA,NA
ASV_20155,NA,NA,NA,NA,NA,NA,NA
ASV_20156,NA,NA,NA,NA,NA,NA,NA
ASV_20157,Eukaryota,Glomeromycota,NA,Glomerales,Glomeraceae,Glomus,Glomus_sp
ASV_20158,NA,NA,NA,NA,NA,NA,NA
ASV_20159,NA,NA,NA,NA,NA,NA,NA
ASV_20160,Eukaryota,Chytridiomycota,NA,Lobulomycetales,Lobulomycetales_fam_Incertae_sedis,Lobulomycetales_gen_Incertae_sedis,Lobulomycetales_sp
ASV_20161,Eukaryota,Ascomycota,NA,Pezizales,NA,NA,NA
ASV_20162,NA,NA,NA,NA,NA,NA,NA
ASV_20163,Eukaryota,Chytridiomycota,NA,Chytridiomycota_ord_Incertae_sedis,Chytridiomycota_fam_Incertae_sedis,Chytridiomycota_gen_Incertae_sedis,Chytridiomycota_sp
ASV_20164,NA,NA,NA,NA,NA,NA,NA
ASV_20165,Eukaryota,Ascomycota,NA,Ascomycota_ord_Incertae_sedis,Ascomycota_fam_Incertae_sedis,Ascomycota_gen_Incertae_sedis,Ascomycota_sp
ASV_20166,NA,NA,NA,NA,NA,NA,NA
ASV_20167,Eukaryota,Basidiomycota,NA,Agaricales,NA,NA,NA
ASV_20168,Eukaryota,Ascomycota,NA,Pezizales,NA,NA,NA
ASV_20169,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_20170,NA,NA,NA,NA,NA,NA,NA
ASV_20171,NA,NA,NA,NA,NA,NA,NA
ASV_20172,NA,NA,NA,NA,NA,NA,NA
ASV_20173,NA,NA,NA,NA,NA,NA,NA
ASV_20174,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_20175,NA,NA,NA,NA,NA,NA,NA
ASV_20176,Eukaryota,Basidiomycota,NA,Boletales,Melanogastraceae,Melanogaster,Melanogaster_sp
ASV_20177,NA,NA,NA,NA,NA,NA,NA
ASV_20178,Eukaryota,Basidiomycota,NA,Polyporales,Meruliaceae,Ceraceomyces,Ceraceomyces_tessulatus
ASV_20179,Eukaryota,Ascomycota,NA,Eurotiales,Elaphomycetaceae,Elaphomyces,NA
ASV_20180,Eukaryota,Basidiomycota,NA,Agaricales,Mycenaceae,Mycena,Mycena_sp
ASV_20181,Eukaryota,Basidiomycota,NA,Russulales,Albatrellaceae,Albatrellus,Albatrellus_sp
ASV_20182,Eukaryota,Basidiomycota,NA,Polyporales,Fomitopsidaceae,Fomitopsis,Fomitopsis_rosea
ASV_20183,Eukaryota,Basidiomycota,NA,Tremellales,Tremellales_fam_Incertae_sedis,Tremellales_gen_Incertae_sedis,Tremellales_sp
ASV_20184,Eukaryota,Chytridiomycota,NA,Chytridiomycota_ord_Incertae_sedis,Chytridiomycota_fam_Incertae_sedis,Chytridiomycota_gen_Incertae_sedis,Chytridiomycota_sp
ASV_20185,NA,NA,NA,NA,NA,NA,NA
ASV_20186,Eukaryota,Ascomycota,NA,Pezizomycotina_ord_Incertae_sedis,Pezizomycotina_fam_Incertae_sedis,Pezizomycotina_gen_Incertae_sedis,Pezizomycotina_sp
ASV_20187,NA,NA,NA,NA,NA,NA,NA
ASV_20188,Eukaryota,Mucoromycota,NA,Mucorales,Cunninghamellaceae,Cunninghamellaceae_gen_Incertae_sedis,Cunninghamellaceae_sp
ASV_20189,NA,NA,NA,NA,NA,NA,NA
ASV_20190,Eukaryota,Basidiomycota,NA,Hymenochaetales,Schizoporaceae,Xylodon,NA
ASV_20191,NA,NA,NA,NA,NA,NA,NA
ASV_20192,Eukaryota,Basidiomycota,NA,Russulales,Russulaceae,Lactarius,NA
ASV_20193,NA,NA,NA,NA,NA,NA,NA
ASV_20194,Eukaryota,Basidiomycota,NA,Sebacinales,Serendipitaceae,Serendipita,Serendipita_sp
ASV_20195,NA,NA,NA,NA,NA,NA,NA
ASV_20196,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_20197,Eukaryota,Ascomycota,NA,Lecanoromycetes_ord_Incertae_sedis,Micropeltidaceae,Micropeltidaceae_gen_Incertae_sedis,Micropeltidaceae_sp
ASV_20198,Eukaryota,Basidiomycota,NA,Agaricales,Agaricales_fam_Incertae_sedis,Agaricales_gen_Incertae_sedis,Agaricales_sp
ASV_20199,Eukaryota,Chytridiomycota,NA,Chytridiomycota_ord_Incertae_sedis,Chytridiomycota_fam_Incertae_sedis,Chytridiomycota_gen_Incertae_sedis,Chytridiomycota_sp
ASV_20200,NA,NA,NA,NA,NA,NA,NA
ASV_20201,Eukaryota,Chytridiomycota,NA,Rhizophydiales,Operculomycetaceae,Operculomycetaceae_gen_Incertae_sedis,Operculomycetaceae_sp
ASV_20202,NA,NA,NA,NA,NA,NA,NA
ASV_20203,NA,NA,NA,NA,NA,NA,NA
ASV_20204,NA,NA,NA,NA,NA,NA,NA
ASV_20205,NA,NA,NA,NA,NA,NA,NA
ASV_20206,NA,NA,NA,NA,NA,NA,NA
ASV_20207,Eukaryota,Ascomycota,NA,Pezizales,Pyronemataceae,Genea,Genea_sp
ASV_20208,Eukaryota,Chytridiomycota,NA,Spizellomycetales,Spizellomycetales_fam_Incertae_sedis,Spizellomycetales_gen_Incertae_sedis,Spizellomycetales_sp
ASV_20209,NA,NA,NA,NA,NA,NA,NA
ASV_20210,NA,NA,NA,NA,NA,NA,NA
ASV_20211,NA,NA,NA,NA,NA,NA,NA
ASV_20212,NA,NA,NA,NA,NA,NA,NA
ASV_20213,NA,NA,NA,NA,NA,NA,NA
ASV_20214,Eukaryota,Basidiomycota,NA,Auriculariales,Auriculariales_fam_Incertae_sedis,Oliveonia,Oliveonia_sp
ASV_20215,Eukaryota,Basidiomycota,NA,Agaricales,Inocybaceae,Inocybe,Inocybe_sp
ASV_20216,NA,NA,NA,NA,NA,NA,NA
ASV_20217,Eukaryota,Ascomycota,NA,Saccharomycetales,Saccharomycopsidaceae,Saccharomycopsis,Saccharomycopsis_synnaedendra
ASV_20218,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_20219,Eukaryota,Fungi_phy_Incertae_sedis,NA,Fungi_ord_Incertae_sedis,Fungi_fam_Incertae_sedis,Fungi_gen_Incertae_sedis,Fungi_sp
ASV_20220,Eukaryota,Ascomycota,NA,Ascomycota_ord_Incertae_sedis,Ascomycota_fam_Incertae_sedis,Ascomycota_gen_Incertae_sedis,Ascomycota_sp
ASV_20221,Eukaryota,Ascomycota,NA,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium_pullulans
ASV_20222,Eukaryota,Basidiomycota,NA,Russulales,Stereaceae,Stereum,Stereum_ostrea
ASV_20223,Eukaryota,Basidiomycota,NA,Hymenochaetales,Schizoporaceae,Hyphodontia,Hyphodontia_sp
ASV_20224,NA,NA,NA,NA,NA,NA,NA
ASV_20225,NA,NA,NA,NA,NA,NA,NA
ASV_20226,Eukaryota,Chytridiomycota,NA,Rhizophydiales,Rhizophydiales_fam_Incertae_sedis,Operculomyces,NA
ASV_20227,Eukaryota,Basidiomycota,NA,NA,NA,NA,NA
ASV_20228,NA,NA,NA,NA,NA,NA,NA
ASV_20229,Eukaryota,Mucoromycota,NA,Mucorales,Cunninghamellaceae,Absidia,NA
ASV_20230,NA,NA,NA,NA,NA,NA,NA
ASV_20231,NA,NA,NA,NA,NA,NA,NA
ASV_20232,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_20233,Eukaryota,Ascomycota,NA,Lecanoromycetes_ord_Incertae_sedis,Micropeltidaceae,Micropeltidaceae_gen_Incertae_sedis,Micropeltidaceae_sp
ASV_20234,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinales_fam_Incertae_sedis,Sebacinales_gen_Incertae_sedis,Sebacinales_sp
ASV_20235,Eukaryota,Basidiomycota,NA,Thelephorales,Thelephoraceae,Tomentella,NA
ASV_20236,Eukaryota,Basidiomycota,NA,Sporidiobolales,Sporidiobolaceae,Rhodosporidiobolus,Rhodosporidiobolus_colostri
ASV_20237,NA,NA,NA,NA,NA,NA,NA
ASV_20238,NA,NA,NA,NA,NA,NA,NA
ASV_20239,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_20240,Eukaryota,Basidiomycota,NA,NA,NA,NA,NA
ASV_20241,Eukaryota,Basidiomycota,NA,Tremellales,Tremellales_fam_Incertae_sedis,Tremellales_gen_Incertae_sedis,Tremellales_sp
ASV_20242,Eukaryota,NA,NA,NA,NA,NA,NA
ASV_20243,Eukaryota,Ascomycota,NA,Mycosphaerellales,NA,NA,NA
ASV_20244,NA,NA,NA,NA,NA,NA,NA
ASV_20245,Eukaryota,Ascomycota,NA,Pleosporales,NA,NA,NA
ASV_20246,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinaceae,Chaetospermum,Chaetospermum_sp
ASV_20247,Eukaryota,Basidiomycota,NA,Agaricomycetes_ord_Incertae_sedis,Agaricomycetes_fam_Incertae_sedis,Xenasmatella,NA
ASV_20248,Eukaryota,Ascomycota,NA,Dothideomycetes_ord_Incertae_sedis,Dothideomycetes_fam_Incertae_sedis,Dothideomycetes_gen_Incertae_sedis,Dothideomycetes_sp
ASV_20249,NA,NA,NA,NA,NA,NA,NA
ASV_20250,NA,NA,NA,NA,NA,NA,NA
ASV_20251,NA,NA,NA,NA,NA,NA,NA
ASV_20252,NA,NA,NA,NA,NA,NA,NA
ASV_20253,Eukaryota,Basidiomycota,NA,Agaricales,Mycenaceae,NA,NA
ASV_20254,NA,NA,NA,NA,NA,NA,NA
ASV_20255,Eukaryota,Chytridiomycota,NA,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctidaceae_gen_Incertae_sedis,Rhizophlyctidaceae_sp
ASV_20256,Eukaryota,Basidiomycota,NA,Russulales,Hericiaceae,Dentipellis,NA
ASV_20257,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_20258,Eukaryota,Basidiomycota,NA,Sebacinales,Serendipitaceae,Serendipita,Serendipita_sp
ASV_20259,NA,NA,NA,NA,NA,NA,NA
ASV_20260,NA,NA,NA,NA,NA,NA,NA
ASV_20261,Eukaryota,Ascomycota,NA,Pleosporales,Pleosporales_fam_Incertae_sedis,Neohendersonia,Neohendersonia_kickxii
ASV_20262,NA,NA,NA,NA,NA,NA,NA
ASV_20263,NA,NA,NA,NA,NA,NA,NA
ASV_20264,NA,NA,NA,NA,NA,NA,NA
ASV_20265,NA,NA,NA,NA,NA,NA,NA
ASV_20266,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_20267,NA,NA,NA,NA,NA,NA,NA
ASV_20268,NA,NA,NA,NA,NA,NA,NA
ASV_20269,NA,NA,NA,NA,NA,NA,NA
ASV_20270,Eukaryota,Chytridiomycota,NA,Lobulomycetales,Lobulomycetales_fam_Incertae_sedis,Lobulomycetales_gen_Incertae_sedis,Lobulomycetales_sp
ASV_20271,Eukaryota,Ascomycota,NA,Pleosporales,Pleosporales_fam_Incertae_sedis,Immotthia,Immotthia_atrograna
ASV_20272,Eukaryota,Chytridiomycota,NA,Rhizophydiales,Rhizophydiales_fam_Incertae_sedis,Rhizophydiales_gen_Incertae_sedis,Rhizophydiales_sp
ASV_20273,NA,NA,NA,NA,NA,NA,NA
ASV_20274,NA,NA,NA,NA,NA,NA,NA
ASV_20275,NA,NA,NA,NA,NA,NA,NA
ASV_20276,Eukaryota,Ascomycota,NA,Pleosporales,NA,NA,NA
ASV_20277,Eukaryota,Basidiomycota,NA,Agaricostilbales,Chionosphaeraceae,Chionosphaeraceae_gen_Incertae_sedis,Chionosphaeraceae_sp
ASV_20278,Eukaryota,Basidiomycota,NA,Russulales,Russulaceae,NA,NA
ASV_20279,NA,NA,NA,NA,NA,NA,NA
ASV_20280,Eukaryota,Basidiomycota,NA,GS27_ord_Incertae_sedis,NA,NA,NA
ASV_20281,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_20282,NA,NA,NA,NA,NA,NA,NA
ASV_20283,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinales_fam_Incertae_sedis,Sebacinales_gen_Incertae_sedis,Sebacinales_sp
ASV_20284,Eukaryota,Chytridiomycota,NA,Lobulomycetales,Lobulomycetales_fam_Incertae_sedis,Lobulomycetales_gen_Incertae_sedis,Lobulomycetales_sp
ASV_20285,Eukaryota,Chytridiomycota,NA,Chytridiomycota_ord_Incertae_sedis,Chytridiomycota_fam_Incertae_sedis,Chytridiomycota_gen_Incertae_sedis,Chytridiomycota_sp
ASV_20286,NA,NA,NA,NA,NA,NA,NA
ASV_20287,NA,NA,NA,NA,NA,NA,NA
ASV_20288,Eukaryota,Ascomycota,NA,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Saccharomycetales_gen_Incertae_sedis,Saccharomycetales_sp
ASV_20289,Eukaryota,GS01_phy_Incertae_sedis,NA,GS01_phy_Incertae_sedis_ord_Incertae_sedis,GS01_phy_Incertae_sedis_fam_Incertae_sedis,GS01_phy_Incertae_sedis_gen_Incertae_sedis,GS01_phy_Incertae_sedis_sp
ASV_20290,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_20291,Eukaryota,Ascomycota,NA,Pezizales,Pezizaceae,Terfezia,Terfezia_sp
ASV_20292,NA,NA,NA,NA,NA,NA,NA
ASV_20293,Eukaryota,Basidiomycota,NA,Filobasidiales,Piskurozymaceae,Piskurozymaceae_gen_Incertae_sedis,Piskurozymaceae_sp
ASV_20294,NA,NA,NA,NA,NA,NA,NA
ASV_20295,Eukaryota,Mortierellomycota,NA,Mortierellales,Mortierellaceae,Mortierellaceae_gen_Incertae_sedis,Mortierellaceae_sp
ASV_20296,Eukaryota,Chytridiomycota,NA,Rhizophydiales,Rhizophydiales_fam_Incertae_sedis,Rhizophydiales_gen_Incertae_sedis,Rhizophydiales_sp
ASV_20297,Eukaryota,Basidiomycota,NA,Atheliales,Atheliales_fam_Incertae_sedis,Atheliales_gen_Incertae_sedis,Atheliales_sp
ASV_20298,NA,NA,NA,NA,NA,NA,NA
ASV_20299,NA,NA,NA,NA,NA,NA,NA
ASV_20300,NA,NA,NA,NA,NA,NA,NA
ASV_20301,NA,NA,NA,NA,NA,NA,NA
ASV_20302,Eukaryota,Basidiomycota,NA,GS27_ord_Incertae_sedis,GS27_fam_Incertae_sedis,GS27_gen_Incertae_sedis,GS27_sp
ASV_20303,NA,NA,NA,NA,NA,NA,NA
ASV_20304,NA,NA,NA,NA,NA,NA,NA
ASV_20305,Eukaryota,Ascomycota,NA,Xylariales,Xylariales_fam_Incertae_sedis,Xylariales_gen_Incertae_sedis,Xylariales_sp
ASV_20306,NA,NA,NA,NA,NA,NA,NA
ASV_20307,Eukaryota,Basidiomycota,NA,Agaricales,Cortinariaceae,NA,NA
ASV_20308,Eukaryota,Ascomycota,NA,Pezizales,NA,NA,NA
ASV_20309,Eukaryota,Ascomycota,NA,Mytilinidiales,Mytilinidiaceae,Lophium,Lophium_mytilinum
ASV_20310,Eukaryota,Mucoromycota,NA,Umbelopsidales,Umbelopsidaceae,Umbelopsis,Umbelopsis_sp
ASV_20311,Eukaryota,Mucoromycota,NA,Endogonales,Endogonaceae,NA,NA
ASV_20312,NA,NA,NA,NA,NA,NA,NA
ASV_20313,Eukaryota,Basidiomycota,NA,NA,NA,NA,NA
ASV_20314,Eukaryota,Glomeromycota,NA,Archaeosporales,Archaeosporaceae,Archaeospora,NA
ASV_20315,NA,NA,NA,NA,NA,NA,NA
ASV_20316,NA,NA,NA,NA,NA,NA,NA
ASV_20317,NA,NA,NA,NA,NA,NA,NA
ASV_20318,Eukaryota,Basidiomycota,NA,Boletales,Rhizopogonaceae,Rhizopogon,Rhizopogon_rocabrunae
ASV_20319,NA,NA,NA,NA,NA,NA,NA
ASV_20320,Eukaryota,Basidiomycota,NA,Hymenochaetales,Hymenochaetales_fam_Incertae_sedis,Hymenochaetales_gen_Incertae_sedis,Hymenochaetales_sp
ASV_20321,NA,NA,NA,NA,NA,NA,NA
ASV_20322,Eukaryota,Basidiomycota,NA,Cantharellales,Clavulinaceae,Clavulinaceae_gen_Incertae_sedis,Clavulinaceae_sp
ASV_20323,Eukaryota,Basidiomycota,NA,Agaricales,Clavariaceae,NA,NA
ASV_20324,NA,NA,NA,NA,NA,NA,NA
ASV_20325,NA,NA,NA,NA,NA,NA,NA
ASV_20326,Eukaryota,Fungi_phy_Incertae_sedis,NA,Fungi_ord_Incertae_sedis,Fungi_fam_Incertae_sedis,Fungi_gen_Incertae_sedis,Fungi_sp
ASV_20327,Eukaryota,Ascomycota,NA,Xylariales,Amphisphaeriaceae,Polyscytalum,NA
ASV_20328,Eukaryota,Ascomycota,NA,Pezizales,Pezizaceae,Terfezia,Terfezia_sp
ASV_20329,Eukaryota,Basidiomycota,NA,Agaricomycetes_ord_Incertae_sedis,Agaricomycetes_fam_Incertae_sedis,Agaricomycetes_gen_Incertae_sedis,Agaricomycetes_sp
ASV_20330,Eukaryota,Ascomycota,NA,Pezizales,Pyronemataceae,Trichophaea,Trichophaea_woolhopeia
ASV_20331,Eukaryota,Basidiomycota,NA,Agaricales,Omphalotaceae,Rhodocollybia,Rhodocollybia_sp
ASV_20332,Eukaryota,Rozellomycota,NA,GS07,GS07_fam_Incertae_sedis,GS07_gen_Incertae_sedis,GS07_sp
ASV_20333,NA,NA,NA,NA,NA,NA,NA
ASV_20334,Eukaryota,Rozellomycota,NA,GS05,GS05_fam_Incertae_sedis,GS05_gen_Incertae_sedis,GS05_sp
ASV_20335,Eukaryota,Ascomycota,NA,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Saccharomycetales_gen_Incertae_sedis,Saccharomycetales_sp
ASV_20336,Eukaryota,Basidiomycota,NA,Cantharellales,Ceratobasidiaceae,NA,NA
ASV_20337,Eukaryota,Chytridiomycota,NA,Lobulomycetales,Lobulomycetales_fam_Incertae_sedis,Lobulomycetales_gen_Incertae_sedis,Lobulomycetales_sp
ASV_20338,Eukaryota,Chytridiomycota,NA,Spizellomycetales,Powellomycetaceae,Powellomycetaceae_gen_Incertae_sedis,Powellomycetaceae_sp
ASV_20339,Eukaryota,Ascomycota,NA,Lecanoromycetes_ord_Incertae_sedis,Micropeltidaceae,Micropeltidaceae_gen_Incertae_sedis,Micropeltidaceae_sp
ASV_20340,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_20341,NA,NA,NA,NA,NA,NA,NA
ASV_20342,Eukaryota,Ascomycota,NA,Eurotiales,Elaphomycetaceae,Elaphomyces,NA
ASV_20343,NA,NA,NA,NA,NA,NA,NA
ASV_20344,NA,NA,NA,NA,NA,NA,NA
ASV_20345,NA,NA,NA,NA,NA,NA,NA
ASV_20346,NA,NA,NA,NA,NA,NA,NA
ASV_20347,NA,NA,NA,NA,NA,NA,NA
ASV_20348,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_20349,Eukaryota,Basidiomycota,NA,Hymenochaetales,Schizoporaceae,Xylodon,NA
ASV_20350,NA,NA,NA,NA,NA,NA,NA
ASV_20351,NA,NA,NA,NA,NA,NA,NA
ASV_20352,NA,NA,NA,NA,NA,NA,NA
ASV_20353,NA,NA,NA,NA,NA,NA,NA
ASV_20354,Eukaryota,Mucoromycota,NA,Mucorales,Lentamycetaceae,Siepmannia,Siepmannia_sp
ASV_20355,NA,NA,NA,NA,NA,NA,NA
ASV_20356,Eukaryota,Mucoromycota,NA,Endogonales,Endogonales_fam_Incertae_sedis,Endogonales_gen_Incertae_sedis,Endogonales_sp
ASV_20357,NA,NA,NA,NA,NA,NA,NA
ASV_20358,Eukaryota,Basidiomycota,NA,Basidiomycota_ord_Incertae_sedis,Basidiomycota_fam_Incertae_sedis,Basidiomycota_gen_Incertae_sedis,Basidiomycota_sp
ASV_20359,Eukaryota,Basidiomycota,NA,Atractiellales,Hoehnelomycetaceae,Atractiella,Atractiella_sp
ASV_20360,Eukaryota,Fungi_phy_Incertae_sedis,NA,Fungi_ord_Incertae_sedis,Fungi_fam_Incertae_sedis,Fungi_gen_Incertae_sedis,Fungi_sp
ASV_20361,Eukaryota,Basidiomycota,NA,Basidiomycota_ord_Incertae_sedis,Basidiomycota_fam_Incertae_sedis,Basidiomycota_gen_Incertae_sedis,Basidiomycota_sp
ASV_20362,Eukaryota,Basidiomycota,NA,Sporidiobolales,Sporidiobolaceae,Rhodosporidiobolus,Rhodosporidiobolus_colostri
ASV_20363,Eukaryota,Glomeromycota,NA,Archaeosporales,Ambisporaceae,Ambispora,Ambispora_sp
ASV_20364,NA,NA,NA,NA,NA,NA,NA
ASV_20365,NA,NA,NA,NA,NA,NA,NA
ASV_20366,NA,NA,NA,NA,NA,NA,NA
ASV_20367,Eukaryota,Mortierellomycota,NA,Mortierellales,Mortierellaceae,Gryganskiella,Gryganskiella_cystojenkinii
ASV_20368,Eukaryota,Chytridiomycota,NA,Spizellomycetales,Powellomycetaceae,Powellomycetaceae_gen_Incertae_sedis,Powellomycetaceae_sp
ASV_20369,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinaceae,Sebacina,Sebacina_sp
ASV_20370,NA,NA,NA,NA,NA,NA,NA
ASV_20371,NA,NA,NA,NA,NA,NA,NA
ASV_20372,Eukaryota,Chytridiomycota,NA,Rhizophydiales,Alphamycetaceae,Betamyces,Betamyces_sp
ASV_20373,NA,NA,NA,NA,NA,NA,NA
ASV_20374,NA,NA,NA,NA,NA,NA,NA
ASV_20375,NA,NA,NA,NA,NA,NA,NA
ASV_20376,Eukaryota,Ascomycota,NA,Sordariomycetes_ord_Incertae_sedis,Sordariomycetes_fam_Incertae_sedis,Sordariomycetes_gen_Incertae_sedis,Sordariomycetes_sp
ASV_20377,Eukaryota,Basidiomycota,NA,Trichosporonales,Trichosporonales_fam_Incertae_sedis,Trichosporonales_gen_Incertae_sedis,Trichosporonales_sp
ASV_20378,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinaceae,Chaetospermum,Chaetospermum_sp
ASV_20379,Eukaryota,Chytridiomycota,NA,Lobulomycetales,Lobulomycetales_fam_Incertae_sedis,Lobulomycetales_gen_Incertae_sedis,Lobulomycetales_sp
ASV_20380,Eukaryota,Chytridiomycota,NA,Spizellomycetales,Spizellomycetales_fam_Incertae_sedis,Spizellomycetales_gen_Incertae_sedis,Spizellomycetales_sp
ASV_20381,Eukaryota,Chytridiomycota,NA,Spizellomycetales,Spizellomycetales_fam_Incertae_sedis,Spizellomycetales_gen_Incertae_sedis,Spizellomycetales_sp
ASV_20382,NA,NA,NA,NA,NA,NA,NA
ASV_20383,Eukaryota,Ascomycota,NA,Pezizomycotina_ord_Incertae_sedis,Pezizomycotina_fam_Incertae_sedis,Amblyosporium,Amblyosporium_botrytis
ASV_20384,Eukaryota,Mucoromycota,NA,Umbelopsidales,Umbelopsidaceae,Umbelopsis,NA
ASV_20385,Eukaryota,Ascomycota,NA,Hypocreales,Clavicipitaceae,Metarhizium,NA
ASV_20386,Eukaryota,Basidiomycota,NA,Agaricales,Tricholomataceae,Melanoleuca,Melanoleuca_grammopodia
ASV_20387,Eukaryota,Ascomycota,NA,Capnodiales,Capnodiales_fam_Incertae_sedis,Capnodiales_gen_Incertae_sedis,Capnodiales_sp
ASV_20388,NA,NA,NA,NA,NA,NA,NA
ASV_20389,Eukaryota,Mucoromycota,NA,Mucorales,Cunninghamellaceae,Absidia,Absidia_glauca
ASV_20390,Eukaryota,Ascomycota,NA,Erysiphales,Erysiphaceae,Erysiphaceae_gen_Incertae_sedis,Erysiphaceae_sp
ASV_20391,Eukaryota,Chytridiomycota,NA,Rhizophydiales,Rhizophydiales_fam_Incertae_sedis,Rhizophydiales_gen_Incertae_sedis,Rhizophydiales_sp
ASV_20392,Eukaryota,Glomeromycota,NA,Glomerales,Glomeraceae,NA,NA
ASV_20393,NA,NA,NA,NA,NA,NA,NA
ASV_20394,NA,NA,NA,NA,NA,NA,NA
ASV_20395,NA,NA,NA,NA,NA,NA,NA
ASV_20396,Eukaryota,Ascomycota,NA,Pyxidiophorales,Pyxidiophorales_fam_Incertae_sedis,Pyxidiophorales_gen_Incertae_sedis,Pyxidiophorales_sp
ASV_20397,NA,NA,NA,NA,NA,NA,NA
ASV_20398,NA,NA,NA,NA,NA,NA,NA
ASV_20399,Eukaryota,Ascomycota,NA,Pleosporales,Pleosporales_fam_Incertae_sedis,Pleosporales_gen_Incertae_sedis,Pleosporales_sp
ASV_20400,Eukaryota,Ascomycota,NA,Xylariales,Hypoxylaceae,Hypoxylon,Hypoxylon_petriniae
ASV_20401,Eukaryota,Ascomycota,NA,Pezizales,Pezizaceae,Pezizaceae_gen_Incertae_sedis,Pezizaceae_sp
ASV_20402,NA,NA,NA,NA,NA,NA,NA
ASV_20403,Eukaryota,Mucoromycota,NA,Mucorales,Mucoraceae,Mucor,NA
ASV_20404,Eukaryota,Glomeromycota,NA,Glomerales,Glomeraceae,Glomus,Glomus_sp
